idPersonal,idNews,qReaction,qClassification,qFirstEmotion,qSecondEmotion
422,32,DNA,DNA,DNA,DNA
423,32,DNA,DNA,DNA,DNA
424,32,DNA,DNA,DNA,DNA
425,32,DNA,DNA,DNA,DNA
426,32,DNA,DNA,DNA,DNA
427,32,DNA,DNA,DNA,DNA
428,32,DNA,DNA,DNA,DNA
429,32,DNA,DNA,DNA,DNA
430,32,DNA,DNA,DNA,DNA
431,32,LOVE,Positive,joy,DNA
432,32,DNA,DNA,DNA,DNA
433,32,LIKE,Neutral,DNA,do not recognize
434,32,LIKE,Neutral,DNA,do not recognize
435,32,DNA,DNA,DNA,DNA
436,32,DNA,DNA,DNA,DNA
437,32,DNA,DNA,DNA,DNA
438,32,LIKE,Neutral,DNA,do not recognize
439,32,LIKE,Neutral,DNA,do not recognize
440,32,LIKE,Neutral,DNA,do not recognize
441,32,LIKE,Positive,fear,DNA
442,32,LIKE,Neutral,DNA,do not recognize
444,32,DNA,DNA,DNA,DNA
445,32,LIKE,Neutral,DNA,do not recognize
446,32,WOW,Neutral,fear,DNA
447,32,DNA,DNA,DNA,DNA
448,32,DNA,DNA,DNA,DNA
449,32,LIKE,Negative,fear,DNA
450,32,DNA,DNA,DNA,DNA
452,32,DNA,DNA,DNA,DNA
453,32,LIKE,Neutral,DNA,do not recognize
454,32,DNA,DNA,DNA,DNA
455,32,DNA,DNA,DNA,DNA
456,32,DNA,DNA,DNA,DNA
457,32,DNA,DNA,DNA,DNA
458,32,DNA,DNA,DNA,DNA
459,32,DNA,DNA,DNA,DNA
460,32,DNA,DNA,DNA,DNA
461,32,DNA,DNA,DNA,DNA
462,32,DNA,DNA,DNA,DNA
463,32,DNA,DNA,DNA,DNA
464,32,LIKE,Neutral,DNA,do not recognize
465,32,LIKE,Neutral,DNA,do not recognize
466,32,DNA,DNA,DNA,DNA
467,32,DNA,DNA,DNA,DNA
468,32,HAHA,Neutral,fear,DNA
469,32,DNA,DNA,DNA,DNA
470,32,DNA,DNA,DNA,DNA
471,32,LIKE,Neutral,DNA,do not recognize
472,32,LIKE,Neutral,DNA,do not recognize
473,32,LIKE,Neutral,DNA,do not recognize
474,32,WOW,Positive,DNA,do not recognize
475,32,DNA,DNA,DNA,DNA
476,32,HAHA,Neutral,DNA,do not recognize
477,32,DNA,DNA,DNA,DNA
478,32,DNA,DNA,DNA,DNA
479,32,DNA,DNA,DNA,DNA
480,32,DNA,DNA,DNA,DNA
481,32,LIKE,Neutral,fear,DNA
482,32,LIKE,Negative,fear,DNA
483,32,WOW,Negative,fear,DNA
484,32,DNA,DNA,DNA,DNA
485,32,LIKE,Neutral,DNA,do not recognize
486,32,LIKE,Neutral,DNA,do not recognize
487,32,DNA,DNA,DNA,DNA
488,32,LIKE,Positive,joy,DNA
489,32,DNA,DNA,DNA,DNA
490,32,DNA,DNA,DNA,DNA
491,32,DNA,DNA,DNA,DNA
492,32,DNA,DNA,DNA,DNA
493,32,LIKE,Neutral,DNA,do not recognize
494,32,DNA,DNA,DNA,DNA
495,32,DNA,DNA,DNA,DNA
496,32,DNA,DNA,DNA,DNA
497,32,LOVE,Positive,joy,DNA
498,32,HAHA,Neutral,DNA,do not recognize
499,32,DNA,DNA,DNA,DNA
500,32,ANGRY,Negative,anger,fear
501,32,LOVE,Positive,joy,DNA
502,32,DNA,DNA,DNA,DNA
503,32,DNA,DNA,DNA,DNA
504,32,LIKE,Positive,DNA,do not recognize
505,32,DNA,DNA,DNA,DNA
506,32,DNA,DNA,DNA,DNA
507,32,DNA,DNA,DNA,DNA
508,32,LIKE,Positive,DNA,do not recognize
509,32,DNA,DNA,DNA,DNA
510,32,DNA,DNA,DNA,DNA
511,32,DNA,DNA,DNA,DNA
512,32,DNA,DNA,DNA,DNA
513,32,DNA,DNA,DNA,DNA
514,32,DNA,DNA,DNA,DNA
515,32,DNA,DNA,DNA,DNA
516,32,LIKE,Neutral,DNA,do not recognize
517,32,DNA,DNA,DNA,DNA
518,32,LIKE,Positive,DNA,do not recognize
519,32,LOVE,Positive,joy,DNA
520,32,DNA,DNA,DNA,DNA
521,32,DNA,DNA,DNA,DNA
522,32,DNA,DNA,DNA,DNA
523,32,DNA,DNA,DNA,DNA
524,32,LIKE,Negative,fear,DNA
525,32,LIKE,Neutral,DNA,do not recognize
526,32,LIKE,Neutral,surprise,DNA
527,32,DNA,DNA,DNA,DNA
528,32,DNA,DNA,DNA,DNA
529,32,ANGRY,Negative,fear,DNA
530,32,DNA,DNA,DNA,DNA
531,32,DNA,DNA,DNA,DNA
532,32,DNA,DNA,DNA,DNA
533,32,DNA,DNA,DNA,DNA
534,32,DNA,DNA,DNA,DNA
535,32,LIKE,Neutral,fear,surprise
536,32,LIKE,Neutral,DNA,do not recognize
537,32,LIKE,Neutral,fear,DNA
538,32,DNA,DNA,DNA,DNA
539,32,DNA,DNA,DNA,DNA
540,32,LOVE,Positive,joy,DNA
541,32,DNA,DNA,DNA,DNA
542,32,DNA,DNA,DNA,DNA
543,32,WOW,Neutral,fear,DNA
544,32,DNA,DNA,DNA,DNA
545,32,DNA,DNA,DNA,DNA
546,32,DNA,DNA,DNA,DNA
547,32,DNA,DNA,DNA,DNA
548,32,DNA,DNA,DNA,DNA
549,32,DNA,DNA,DNA,DNA
550,32,DNA,DNA,DNA,DNA
551,32,DNA,DNA,DNA,DNA
552,32,DNA,DNA,DNA,DNA
554,32,DNA,DNA,DNA,DNA
555,32,DNA,DNA,DNA,DNA
556,32,DNA,DNA,DNA,DNA
557,32,DNA,DNA,DNA,DNA
558,32,LIKE,Negative,fear,surprise
559,32,DNA,DNA,DNA,DNA
560,32,DNA,DNA,DNA,DNA
561,32,DNA,DNA,DNA,DNA
562,32,LIKE,Neutral,DNA,do not recognize
563,32,LIKE,Neutral,DNA,do not recognize
564,32,LIKE,Neutral,DNA,do not recognize
565,32,DNA,DNA,DNA,DNA
566,32,DNA,DNA,DNA,DNA
567,32,DNA,DNA,DNA,DNA
568,32,DNA,DNA,DNA,DNA
569,32,DNA,DNA,DNA,DNA
570,32,LIKE,Neutral,DNA,do not recognize
571,32,DNA,DNA,DNA,DNA
572,32,LIKE,Neutral,DNA,do not recognize
573,32,DNA,DNA,DNA,DNA
574,32,LIKE,Neutral,DNA,do not recognize
575,32,DNA,DNA,DNA,DNA
576,32,DNA,DNA,DNA,DNA
577,32,LIKE,Neutral,DNA,do not recognize
578,32,DNA,DNA,DNA,DNA
579,32,DNA,DNA,DNA,DNA
580,32,DNA,DNA,DNA,DNA
581,32,LIKE,Positive,joy,DNA
582,32,LIKE,Neutral,surprise,DNA
583,32,DNA,DNA,DNA,DNA
584,32,DNA,DNA,DNA,DNA
585,32,ANGRY,Negative,fear,DNA
586,32,DNA,DNA,DNA,DNA
587,32,DNA,DNA,DNA,DNA
588,32,DNA,DNA,DNA,DNA
589,32,LIKE,Neutral,DNA,do not recognize
590,32,DNA,DNA,DNA,DNA
591,32,WOW,Neutral,fear,DNA
592,32,DNA,DNA,DNA,DNA
593,32,DNA,DNA,DNA,DNA
594,32,DNA,DNA,DNA,DNA
595,32,WOW,Negative,fear,DNA
596,32,DNA,DNA,DNA,DNA
597,32,LIKE,Neutral,DNA,do not recognize
598,32,DNA,DNA,DNA,DNA
599,32,DNA,DNA,DNA,DNA
600,32,DNA,DNA,DNA,DNA
601,32,DNA,DNA,DNA,DNA
602,32,LIKE,Neutral,DNA,do not recognize
603,32,WOW,Negative,fear,DNA
604,32,LIKE,Neutral,fear,DNA
605,32,LIKE,Neutral,fear,DNA
606,32,DNA,DNA,DNA,DNA
607,32,LIKE,Positive,joy,surprise
608,32,DNA,DNA,DNA,DNA
609,32,DNA,DNA,DNA,DNA
610,32,DNA,DNA,DNA,DNA
611,32,DNA,DNA,DNA,DNA
612,32,DNA,DNA,DNA,DNA
613,32,DNA,DNA,DNA,DNA
614,32,LIKE,Neutral,DNA,do not recognize
615,32,LIKE,Neutral,DNA,do not recognize
616,32,DNA,DNA,DNA,DNA
617,32,DNA,DNA,DNA,DNA
618,32,LIKE,Neutral,fear,do not recognize
619,32,DNA,DNA,DNA,DNA
620,32,LIKE,Neutral,DNA,do not recognize
621,32,DNA,DNA,DNA,DNA
622,32,WOW,Neutral,fear,DNA
623,32,LIKE,Positive,joy,DNA
624,32,DNA,DNA,DNA,DNA
625,32,DNA,DNA,DNA,DNA
626,32,DNA,DNA,DNA,DNA
627,32,DNA,DNA,DNA,DNA
628,32,DNA,DNA,DNA,DNA
629,32,LIKE,Positive,joy,DNA
630,32,DNA,DNA,DNA,DNA
631,32,DNA,DNA,DNA,DNA
632,32,LIKE,Positive,surprise,DNA
633,32,LIKE,Neutral,DNA,do not recognize
634,32,DNA,DNA,DNA,DNA
635,32,LIKE,Neutral,DNA,do not recognize
637,32,LIKE,Neutral,DNA,do not recognize
639,32,DNA,DNA,DNA,DNA
640,32,LIKE,Neutral,fear,DNA
641,32,DNA,DNA,DNA,DNA
642,32,DNA,DNA,DNA,DNA
643,32,ANGRY,Negative,DNA,do not recognize
644,32,DNA,DNA,DNA,DNA
645,32,DNA,DNA,DNA,DNA
646,32,LIKE,Neutral,DNA,do not recognize
647,32,DNA,DNA,DNA,DNA
648,32,LIKE,Neutral,DNA,do not recognize
649,32,DNA,DNA,DNA,DNA
650,32,DNA,DNA,DNA,DNA
651,32,LIKE,Neutral,DNA,do not recognize
652,32,DNA,DNA,DNA,DNA
653,32,DNA,DNA,DNA,DNA
654,32,HAHA,Neutral,DNA,do not recognize
655,32,DNA,DNA,DNA,DNA
656,32,DNA,DNA,DNA,DNA
657,32,DNA,DNA,DNA,DNA
658,32,LIKE,Negative,fear,DNA
659,32,DNA,DNA,DNA,DNA
660,32,LIKE,Neutral,DNA,do not recognize
661,32,DNA,DNA,DNA,DNA
662,32,DNA,DNA,DNA,DNA
663,32,LIKE,Neutral,DNA,do not recognize
664,32,DNA,DNA,DNA,DNA
665,32,DNA,DNA,DNA,DNA
666,32,DNA,DNA,DNA,DNA
667,32,LIKE,Neutral,DNA,do not recognize
668,32,LIKE,Positive,joy,DNA
669,32,DNA,DNA,DNA,DNA
670,32,DNA,DNA,DNA,DNA
671,32,SAD,Negative,fear,DNA
672,32,LIKE,Neutral,fear,DNA
673,32,LIKE,Positive,fear,DNA
674,32,LIKE,Neutral,DNA,do not recognize
675,32,LOVE,Positive,joy,DNA
676,32,DNA,DNA,DNA,DNA
677,32,DNA,DNA,DNA,DNA
678,32,DNA,DNA,DNA,DNA
679,32,DNA,DNA,DNA,DNA
680,32,DNA,DNA,DNA,DNA
681,32,DNA,DNA,DNA,DNA
682,32,WOW,Negative,fear,DNA
683,32,LIKE,Neutral,DNA,do not recognize
684,32,LIKE,Positive,DNA,do not recognize
685,32,DNA,DNA,DNA,DNA
686,32,LIKE,Neutral,DNA,do not recognize
687,32,DNA,DNA,DNA,DNA
688,32,DNA,DNA,DNA,DNA
689,32,DNA,DNA,DNA,DNA
691,32,SAD,Negative,fear,DNA
692,32,LIKE,Neutral,DNA,do not recognize
693,32,LIKE,Neutral,fear,DNA
694,32,LIKE,Neutral,joy,DNA
695,32,DNA,DNA,DNA,DNA
696,32,DNA,DNA,DNA,DNA
697,32,DNA,DNA,DNA,DNA
698,32,DNA,DNA,DNA,DNA
699,32,DNA,DNA,DNA,DNA
700,32,DNA,DNA,DNA,DNA
701,32,DNA,DNA,DNA,DNA
702,32,LOVE,Positive,joy,fear
703,32,DNA,DNA,DNA,DNA
704,32,LIKE,Neutral,DNA,do not recognize
705,32,SAD,Negative,fear,surprise
285,33,ANGRY,Neutral,sadness,disgust
286,33,LIKE,Neutral,fear,DNA
287,33,DNA,DNA,DNA,DNA
288,33,SAD,Negative,sadness,anger
289,33,DNA,DNA,DNA,DNA
290,33,DNA,DNA,DNA,DNA
291,33,DNA,DNA,DNA,DNA
292,33,DNA,DNA,DNA,DNA
293,33,WOW,Positive,surprise,DNA
294,33,LIKE,Neutral,DNA,do not recognize
295,33,DNA,DNA,DNA,DNA
296,33,DNA,DNA,DNA,DNA
297,33,LIKE,Neutral,surprise,DNA
298,33,LIKE,Neutral,DNA,do not recognize
299,33,DNA,DNA,DNA,DNA
300,33,DNA,DNA,DNA,DNA
302,33,WOW,Neutral,surprise,DNA
303,33,DNA,DNA,DNA,DNA
304,33,LIKE,Neutral,fear,DNA
305,33,DNA,DNA,DNA,DNA
306,33,DNA,DNA,DNA,DNA
307,33,DNA,DNA,DNA,DNA
308,33,DNA,DNA,DNA,DNA
309,33,WOW,Neutral,fear,surprise
310,33,DNA,DNA,DNA,DNA
311,33,WOW,Neutral,surprise,DNA
312,33,LIKE,Neutral,surprise,DNA
313,33,LIKE,Negative,fear,DNA
314,33,LIKE,Neutral,surprise,DNA
315,33,WOW,Neutral,surprise,DNA
316,33,DNA,DNA,DNA,DNA
317,33,WOW,Negative,fear,DNA
318,33,DNA,DNA,DNA,DNA
319,33,DNA,DNA,DNA,DNA
321,33,DNA,DNA,DNA,DNA
322,33,LIKE,Neutral,surprise,DNA
323,33,WOW,Neutral,surprise,DNA
324,33,DNA,DNA,DNA,DNA
325,33,LIKE,Neutral,surprise,DNA
326,33,WOW,Neutral,fear,DNA
327,33,DNA,DNA,DNA,DNA
328,33,DNA,DNA,DNA,DNA
329,33,DNA,DNA,DNA,DNA
330,33,DNA,DNA,DNA,DNA
331,33,SAD,Negative,fear,surprise
332,33,DNA,DNA,DNA,DNA
333,33,DNA,DNA,DNA,DNA
334,33,DNA,DNA,DNA,DNA
335,33,LIKE,Negative,fear,surprise
336,33,DNA,DNA,DNA,DNA
337,33,DNA,DNA,DNA,DNA
338,33,DNA,DNA,DNA,DNA
339,33,DNA,DNA,DNA,DNA
340,33,DNA,DNA,DNA,DNA
341,33,DNA,DNA,DNA,DNA
342,33,DNA,DNA,DNA,DNA
343,33,DNA,DNA,DNA,DNA
344,33,WOW,Neutral,disgust,surprise
346,33,WOW,Positive,surprise,DNA
347,33,WOW,Neutral,sadness,surprise
348,33,WOW,Neutral,surprise,DNA
350,33,DNA,DNA,DNA,DNA
351,33,LIKE,Neutral,surprise,DNA
352,33,DNA,DNA,DNA,DNA
353,33,LIKE,Positive,surprise,DNA
354,33,DNA,DNA,DNA,DNA
355,33,WOW,Neutral,fear,surprise
356,33,LIKE,Neutral,surprise,DNA
357,33,DNA,DNA,DNA,DNA
358,33,DNA,DNA,DNA,DNA
359,33,DNA,DNA,DNA,DNA
360,33,WOW,Neutral,fear,surprise
361,33,DNA,DNA,DNA,DNA
362,33,DNA,DNA,DNA,DNA
363,33,LIKE,Positive,joy,surprise
364,33,LIKE,Neutral,DNA,do not recognize
365,33,DNA,DNA,DNA,DNA
366,33,DNA,DNA,DNA,DNA
367,33,DNA,DNA,DNA,DNA
368,33,DNA,DNA,DNA,DNA
369,33,WOW,Neutral,surprise,DNA
370,33,DNA,DNA,DNA,DNA
371,33,DNA,DNA,DNA,DNA
372,33,DNA,DNA,DNA,DNA
373,33,DNA,DNA,DNA,DNA
374,33,DNA,DNA,DNA,DNA
375,33,DNA,DNA,DNA,DNA
376,33,LIKE,Positive,surprise,DNA
377,33,DNA,DNA,DNA,DNA
378,33,DNA,DNA,DNA,DNA
379,33,DNA,DNA,DNA,DNA
380,33,DNA,DNA,DNA,DNA
381,33,DNA,DNA,DNA,DNA
382,33,DNA,DNA,DNA,DNA
383,33,WOW,Neutral,fear,DNA
384,33,DNA,DNA,DNA,DNA
385,33,DNA,DNA,DNA,DNA
386,33,DNA,DNA,DNA,DNA
387,33,DNA,DNA,DNA,DNA
388,33,LIKE,Positive,surprise,DNA
389,33,DNA,DNA,DNA,DNA
390,33,DNA,DNA,DNA,DNA
391,33,DNA,DNA,DNA,DNA
392,33,LIKE,Positive,surprise,DNA
393,33,WOW,Neutral,surprise,DNA
394,33,DNA,DNA,DNA,DNA
395,33,WOW,Positive,surprise,DNA
396,33,DNA,DNA,DNA,DNA
397,33,DNA,DNA,DNA,DNA
398,33,DNA,DNA,DNA,DNA
399,33,DNA,DNA,DNA,DNA
400,33,LIKE,Positive,surprise,DNA
402,33,DNA,DNA,DNA,DNA
403,33,DNA,DNA,DNA,DNA
404,33,WOW,Neutral,surprise,DNA
405,33,DNA,DNA,DNA,DNA
407,33,DNA,DNA,DNA,DNA
408,33,DNA,DNA,DNA,DNA
409,33,DNA,DNA,DNA,DNA
410,33,DNA,DNA,DNA,DNA
411,33,WOW,Neutral,surprise,DNA
412,33,DNA,DNA,DNA,DNA
413,33,LIKE,Positive,surprise,DNA
414,33,DNA,DNA,DNA,DNA
415,33,WOW,Neutral,surprise,DNA
416,33,DNA,DNA,DNA,DNA
417,33,DNA,DNA,DNA,DNA
418,33,LIKE,Neutral,surprise,DNA
419,33,DNA,DNA,DNA,DNA
420,33,DNA,DNA,DNA,DNA
421,33,DNA,DNA,DNA,DNA
422,33,DNA,DNA,DNA,DNA
423,33,DNA,DNA,DNA,DNA
424,33,DNA,DNA,DNA,DNA
425,33,DNA,DNA,DNA,DNA
426,33,DNA,DNA,DNA,DNA
427,33,DNA,DNA,DNA,DNA
428,33,DNA,DNA,DNA,DNA
429,33,DNA,DNA,DNA,DNA
430,33,DNA,DNA,DNA,DNA
431,33,WOW,Negative,sadness,surprise
432,33,DNA,DNA,DNA,DNA
433,33,LIKE,Neutral,surprise,DNA
434,33,WOW,Negative,fear,surprise
435,33,DNA,DNA,DNA,DNA
436,33,DNA,DNA,DNA,DNA
437,33,DNA,DNA,DNA,DNA
438,33,WOW,Neutral,surprise,DNA
439,33,LIKE,Neutral,surprise,DNA
440,33,WOW,Neutral,surprise,DNA
441,33,LIKE,Neutral,DNA,do not recognize
442,33,LIKE,Neutral,surprise,DNA
444,33,DNA,DNA,DNA,DNA
445,33,LIKE,Neutral,DNA,do not recognize
446,33,WOW,Neutral,surprise,DNA
447,33,DNA,DNA,DNA,DNA
448,33,DNA,DNA,DNA,DNA
449,33,LIKE,Positive,surprise,DNA
450,33,DNA,DNA,DNA,DNA
452,33,DNA,DNA,DNA,DNA
453,33,LIKE,Neutral,surprise,DNA
454,33,DNA,DNA,DNA,DNA
455,33,DNA,DNA,DNA,DNA
456,33,DNA,DNA,DNA,DNA
457,33,DNA,DNA,DNA,DNA
458,33,DNA,DNA,DNA,DNA
459,33,DNA,DNA,DNA,DNA
460,33,DNA,DNA,DNA,DNA
461,33,DNA,DNA,DNA,DNA
462,33,DNA,DNA,DNA,DNA
463,33,DNA,DNA,DNA,DNA
464,33,ANGRY,Negative,disgust,DNA
465,33,LIKE,Neutral,surprise,DNA
466,33,DNA,DNA,DNA,DNA
467,33,DNA,DNA,DNA,DNA
468,33,WOW,Negative,fear,surprise
469,33,DNA,DNA,DNA,DNA
470,33,DNA,DNA,DNA,DNA
471,33,WOW,Neutral,surprise,DNA
472,33,LIKE,Positive,DNA,do not recognize
473,33,WOW,Neutral,surprise,DNA
474,33,WOW,Neutral,surprise,DNA
475,33,DNA,DNA,DNA,DNA
476,33,WOW,Neutral,surprise,DNA
477,33,DNA,DNA,DNA,DNA
478,33,DNA,DNA,DNA,DNA
479,33,DNA,DNA,DNA,DNA
480,33,DNA,DNA,DNA,DNA
481,33,WOW,Neutral,surprise,DNA
482,33,WOW,Positive,sadness,DNA
483,33,ANGRY,Negative,sadness,DNA
484,33,DNA,DNA,DNA,DNA
485,33,WOW,Neutral,surprise,DNA
486,33,LIKE,Neutral,surprise,DNA
487,33,DNA,DNA,DNA,DNA
488,33,LIKE,Neutral,surprise,DNA
489,33,DNA,DNA,DNA,DNA
490,33,DNA,DNA,DNA,DNA
491,33,DNA,DNA,DNA,DNA
492,33,DNA,DNA,DNA,DNA
493,33,SAD,Negative,sadness,surprise
494,33,DNA,DNA,DNA,DNA
495,33,DNA,DNA,DNA,DNA
496,33,DNA,DNA,DNA,DNA
497,33,WOW,Neutral,DNA,do not recognize
498,33,LIKE,Positive,fear,surprise
499,33,DNA,DNA,DNA,DNA
500,33,WOW,Neutral,surprise,DNA
501,33,WOW,Neutral,fear,DNA
502,33,DNA,DNA,DNA,DNA
503,33,DNA,DNA,DNA,DNA
504,33,LIKE,Positive,surprise,DNA
505,33,DNA,DNA,DNA,DNA
506,33,DNA,DNA,DNA,DNA
507,33,DNA,DNA,DNA,DNA
508,33,WOW,Neutral,surprise,DNA
509,33,DNA,DNA,DNA,DNA
510,33,DNA,DNA,DNA,DNA
511,33,DNA,DNA,DNA,DNA
512,33,DNA,DNA,DNA,DNA
513,33,DNA,DNA,DNA,DNA
514,33,DNA,DNA,DNA,DNA
515,33,DNA,DNA,DNA,DNA
516,33,WOW,Positive,surprise,DNA
517,33,DNA,DNA,DNA,DNA
518,33,WOW,Positive,surprise,DNA
519,33,WOW,Neutral,surprise,DNA
520,33,DNA,DNA,DNA,DNA
521,33,DNA,DNA,DNA,DNA
522,33,DNA,DNA,DNA,DNA
523,33,DNA,DNA,DNA,DNA
524,33,SAD,Neutral,DNA,do not recognize
525,33,LIKE,Neutral,surprise,DNA
526,33,WOW,Neutral,fear,surprise
527,33,DNA,DNA,DNA,DNA
528,33,DNA,DNA,DNA,DNA
529,33,ANGRY,Negative,disgust,fear
530,33,DNA,DNA,DNA,DNA
531,33,DNA,DNA,DNA,DNA
532,33,DNA,DNA,DNA,DNA
533,33,DNA,DNA,DNA,DNA
534,33,DNA,DNA,DNA,DNA
535,33,LIKE,Negative,surprise,DNA
536,33,LIKE,Neutral,DNA,do not recognize
537,33,WOW,Negative,fear,surprise
538,33,DNA,DNA,DNA,DNA
539,33,DNA,DNA,DNA,DNA
540,33,SAD,Positive,fear,surprise
541,33,DNA,DNA,DNA,DNA
542,33,DNA,DNA,DNA,DNA
543,33,LOVE,Positive,surprise,DNA
544,33,DNA,DNA,DNA,DNA
545,33,DNA,DNA,DNA,DNA
546,33,DNA,DNA,DNA,DNA
547,33,DNA,DNA,DNA,DNA
548,33,DNA,DNA,DNA,DNA
549,33,DNA,DNA,DNA,DNA
550,33,DNA,DNA,DNA,DNA
551,33,DNA,DNA,DNA,DNA
552,33,DNA,DNA,DNA,DNA
554,33,DNA,DNA,DNA,DNA
555,33,DNA,DNA,DNA,DNA
556,33,DNA,DNA,DNA,DNA
557,33,DNA,DNA,DNA,DNA
558,33,LIKE,Neutral,fear,do not recognize
559,33,DNA,DNA,DNA,DNA
560,33,DNA,DNA,DNA,DNA
561,33,DNA,DNA,DNA,DNA
562,33,WOW,Neutral,fear,surprise
563,33,LIKE,Neutral,surprise,DNA
564,33,WOW,Positive,surprise,DNA
565,33,DNA,DNA,DNA,DNA
566,33,DNA,DNA,DNA,DNA
567,33,DNA,DNA,DNA,DNA
568,33,DNA,DNA,DNA,DNA
569,33,DNA,DNA,DNA,DNA
570,33,WOW,Neutral,surprise,DNA
571,33,DNA,DNA,DNA,DNA
572,33,LIKE,Neutral,sadness,DNA
573,33,DNA,DNA,DNA,DNA
574,33,LIKE,Negative,surprise,DNA
575,33,DNA,DNA,DNA,DNA
576,33,DNA,DNA,DNA,DNA
577,33,LIKE,Neutral,DNA,do not recognize
578,33,DNA,DNA,DNA,DNA
579,33,DNA,DNA,DNA,DNA
580,33,DNA,DNA,DNA,DNA
581,33,LIKE,Neutral,DNA,do not recognize
582,33,LIKE,Neutral,surprise,DNA
583,33,DNA,DNA,DNA,DNA
584,33,DNA,DNA,DNA,DNA
585,33,WOW,Negative,fear,DNA
586,33,DNA,DNA,DNA,DNA
587,33,DNA,DNA,DNA,DNA
588,33,DNA,DNA,DNA,DNA
589,33,LIKE,Neutral,surprise,DNA
590,33,DNA,DNA,DNA,DNA
591,33,WOW,Negative,disgust,fear
592,33,DNA,DNA,DNA,DNA
593,33,DNA,DNA,DNA,DNA
594,33,DNA,DNA,DNA,DNA
595,33,WOW,Neutral,surprise,DNA
596,33,DNA,DNA,DNA,DNA
597,33,LIKE,Neutral,DNA,do not recognize
598,33,DNA,DNA,DNA,DNA
599,33,DNA,DNA,DNA,DNA
600,33,DNA,DNA,DNA,DNA
601,33,DNA,DNA,DNA,DNA
602,33,SAD,Negative,fear,DNA
603,33,LIKE,Positive,fear,DNA
604,33,LIKE,Neutral,surprise,DNA
605,33,LIKE,Negative,fear,DNA
606,33,DNA,DNA,DNA,DNA
607,33,WOW,Neutral,surprise,DNA
608,33,DNA,DNA,DNA,DNA
609,33,DNA,DNA,DNA,DNA
610,33,DNA,DNA,DNA,DNA
611,33,DNA,DNA,DNA,DNA
612,33,DNA,DNA,DNA,DNA
613,33,DNA,DNA,DNA,DNA
614,33,LIKE,Neutral,surprise,DNA
615,33,WOW,Neutral,fear,surprise
616,33,DNA,DNA,DNA,DNA
617,33,DNA,DNA,DNA,DNA
618,33,LIKE,Neutral,DNA,do not recognize
619,33,DNA,DNA,DNA,DNA
620,33,WOW,Neutral,fear,surprise
621,33,DNA,DNA,DNA,DNA
622,33,WOW,Neutral,fear,DNA
623,33,WOW,Neutral,surprise,DNA
624,33,DNA,DNA,DNA,DNA
625,33,DNA,DNA,DNA,DNA
626,33,DNA,DNA,DNA,DNA
627,33,DNA,DNA,DNA,DNA
628,33,DNA,DNA,DNA,DNA
629,33,LIKE,Positive,fear,surprise
630,33,DNA,DNA,DNA,DNA
631,33,DNA,DNA,DNA,DNA
632,33,LIKE,Positive,surprise,DNA
633,33,LIKE,Neutral,surprise,DNA
634,33,DNA,DNA,DNA,DNA
635,33,WOW,Negative,disgust,surprise
637,33,WOW,Neutral,surprise,DNA
639,33,DNA,DNA,DNA,DNA
640,33,WOW,Neutral,fear,surprise
641,33,DNA,DNA,DNA,DNA
642,33,DNA,DNA,DNA,DNA
643,33,LOVE,Positive,joy,DNA
644,33,DNA,DNA,DNA,DNA
645,33,DNA,DNA,DNA,DNA
646,33,LIKE,Neutral,fear,do not recognize
647,33,DNA,DNA,DNA,DNA
648,33,LIKE,Neutral,surprise,DNA
649,33,DNA,DNA,DNA,DNA
650,33,DNA,DNA,DNA,DNA
651,33,WOW,Neutral,disgust,surprise
652,33,DNA,DNA,DNA,DNA
653,33,DNA,DNA,DNA,DNA
654,33,WOW,Negative,surprise,DNA
655,33,DNA,DNA,DNA,DNA
656,33,DNA,DNA,DNA,DNA
657,33,DNA,DNA,DNA,DNA
658,33,LIKE,Neutral,surprise,DNA
659,33,DNA,DNA,DNA,DNA
660,33,LIKE,Neutral,DNA,do not recognize
661,33,DNA,DNA,DNA,DNA
662,33,DNA,DNA,DNA,DNA
663,33,LIKE,Neutral,surprise,DNA
664,33,DNA,DNA,DNA,DNA
665,33,DNA,DNA,DNA,DNA
666,33,DNA,DNA,DNA,DNA
667,33,WOW,Neutral,surprise,DNA
668,33,WOW,Positive,surprise,DNA
669,33,DNA,DNA,DNA,DNA
670,33,DNA,DNA,DNA,DNA
671,33,SAD,Negative,fear,DNA
672,33,LIKE,Neutral,surprise,DNA
673,33,WOW,Neutral,fear,DNA
674,33,LIKE,Neutral,DNA,do not recognize
675,33,LIKE,Neutral,fear,DNA
676,33,DNA,DNA,DNA,DNA
677,33,DNA,DNA,DNA,DNA
678,33,DNA,DNA,DNA,DNA
679,33,DNA,DNA,DNA,DNA
680,33,DNA,DNA,DNA,DNA
681,33,DNA,DNA,DNA,DNA
682,33,LIKE,Positive,surprise,DNA
683,33,WOW,Neutral,fear,surprise
684,33,LIKE,Positive,surprise,DNA
685,33,DNA,DNA,DNA,DNA
686,33,LIKE,Neutral,DNA,do not recognize
687,33,DNA,DNA,DNA,DNA
688,33,DNA,DNA,DNA,DNA
689,33,DNA,DNA,DNA,DNA
691,33,WOW,Neutral,fear,surprise
692,33,WOW,Neutral,surprise,DNA
693,33,WOW,Neutral,surprise,DNA
694,33,LIKE,Neutral,surprise,DNA
695,33,DNA,DNA,DNA,DNA
696,33,DNA,DNA,DNA,DNA
